analysis,sla_locus,hla_subgroup,hla_locus,n_sla_sequences,mean_ensemble_probability,summed_ensemble_probability,sd_across_seeds,loo_mean_min,loo_mean_max,frac_sequences_top_subgroup,mean_seeds_voting_this_subgroup,edge_weight_mean_mass,edge_weight_summed_mass,stability_inverse_cv,original_figure2_threshold_note
class1,SLA-9,B08,B,5,0.009428,0.04714,0.008566,0.006466,0.011563,0.0,0.0,0.009428,0.04714,1.1006,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B13,B,5,0.014708,0.073541,0.016745,0.007625,0.018047,0.0,0.2,0.014708,0.073541,0.8784,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B14,B,5,0.007226,0.036128,0.010734,0.002489,0.008943,0.0,0.0,0.007226,0.036128,0.6732,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B15,B,5,0.036346,0.181728,0.044972,0.016909,0.043897,0.0,0.2,0.036346,0.181728,0.8082,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B18,B,5,0.026185,0.130926,0.044581,0.006309,0.031856,0.0,0.2,0.026185,0.130926,0.5874,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B27,B,5,0.012818,0.064091,0.01161,0.00873,0.016007,0.0,0.0,0.012818,0.064091,1.104,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B35,B,5,0.006257,0.031285,0.001426,0.005784,0.006536,0.0,0.0,0.006257,0.031285,4.3878,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B37,B,5,0.008093,0.040465,0.00905,0.004364,0.009952,0.0,0.0,0.008093,0.040465,0.8943,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B38,B,5,0.005542,0.027712,0.005361,0.003196,0.006459,0.0,0.0,0.005542,0.027712,1.0338,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B39,B,5,0.006734,0.033668,0.007395,0.004091,0.008316,0.0,0.0,0.006734,0.033668,0.9106,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B40,B,5,0.01426,0.071302,0.015682,0.008008,0.017172,0.0,0.0,0.01426,0.071302,0.9093,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B41,B,5,0.006425,0.032126,0.004718,0.004654,0.007548,0.0,0.0,0.006425,0.032126,1.3618,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B44,B,5,0.067261,0.336304,0.128136,0.009978,0.082341,0.2,0.2,0.067261,0.336304,0.5249,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B46,B,5,0.065103,0.325517,0.100088,0.020956,0.081237,0.0,0.4,0.065103,0.325517,0.6505,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B49,B,5,0.006257,0.031285,0.004515,0.004905,0.007661,0.0,0.0,0.006257,0.031285,1.3858,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B50,B,5,0.00492,0.024598,0.004955,0.003541,0.006082,0.0,0.0,0.00492,0.024598,0.9929,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B51,B,5,0.014996,0.074979,0.013621,0.010855,0.018251,0.0,0.0,0.014996,0.074979,1.1009,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B52,B,5,0.010039,0.050197,0.010041,0.005778,0.012057,0.0,0.0,0.010039,0.050197,0.9998,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B53,B,5,0.004758,0.023792,0.002415,0.003742,0.005317,0.0,0.0,0.004758,0.023792,1.9702,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B55,B,5,0.005643,0.028215,0.003523,0.004741,0.006968,0.0,0.0,0.005643,0.028215,1.6018,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B56,B,5,0.009774,0.048869,0.016345,0.002506,0.012122,0.0,0.2,0.009774,0.048869,0.598,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B57,B,5,0.120543,0.602717,0.081463,0.087061,0.139001,0.4,1.0,0.120543,0.602717,1.4797,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B58,B,5,0.01963,0.098152,0.018642,0.011649,0.023001,0.0,0.0,0.01963,0.098152,1.053,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,B_Other,B,5,0.008192,0.040958,0.007119,0.005346,0.009815,0.0,0.0,0.008192,0.040958,1.1507,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C01,C,5,0.010409,0.052046,0.009091,0.007105,0.012751,0.0,0.0,0.010409,0.052046,1.145,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C02,C,5,0.023704,0.118521,0.017745,0.017442,0.028258,0.0,0.2,0.023704,0.118521,1.3358,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C03,C,5,0.015218,0.076089,0.01039,0.011886,0.018413,0.0,0.0,0.015218,0.076089,1.4647,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C04,C,5,0.016107,0.080534,0.029507,0.002921,0.019797,0.0,0.4,0.016107,0.080534,0.5459,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C05,C,5,0.015451,0.077256,0.011891,0.012887,0.019166,0.0,0.0,0.015451,0.077256,1.2994,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C06,C,5,0.009267,0.046334,0.008281,0.005772,0.011272,0.0,0.0,0.009267,0.046334,1.1191,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C07,C,5,0.013937,0.069683,0.010514,0.010203,0.017006,0.0,0.0,0.013937,0.069683,1.3256,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C08,C,5,0.0599,0.2995,0.068986,0.032261,0.074868,0.2,0.6,0.0599,0.2995,0.8683,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C12,C,5,0.032203,0.161014,0.029995,0.021855,0.040237,0.0,0.2,0.032203,0.161014,1.0736,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C14,C,5,0.016086,0.080428,0.013208,0.013221,0.020088,0.0,0.0,0.016086,0.080428,1.2179,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C15,C,5,0.005468,0.02734,0.00403,0.004272,0.006624,0.0,0.0,0.005468,0.02734,1.3568,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C16,C,5,0.019399,0.096993,0.024284,0.008988,0.024217,0.0,0.0,0.019399,0.096993,0.7988,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C17,C,5,0.011992,0.05996,0.009672,0.008618,0.01476,0.0,0.0,0.011992,0.05996,1.2399,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class1,SLA-9,C_Other,C,5,0.003452,0.017261,0.002344,0.002535,0.004167,0.0,0.0,0.003452,0.017261,1.4727,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DQB102,DQB1,53,0.117462,6.225499,0.166629,0.044194,0.146128,0.1887,0.6604,0.117462,6.225499,0.7049,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DQB103,DQB1,53,0.190295,10.085651,0.085828,0.163007,0.216678,0.3585,1.1509,0.190295,10.085651,2.2172,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DQB104,DQB1,53,0.074615,3.954574,0.074168,0.047835,0.089094,0.0566,0.3585,0.074615,3.954574,1.006,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DQB105,DQB1,53,0.038133,2.021026,0.023991,0.032316,0.046899,0.0,0.1132,0.038133,2.021026,1.5895,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DQB106,DQB1,53,0.120169,6.368965,0.108005,0.080949,0.147099,0.0377,0.6604,0.120169,6.368965,1.1126,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DQB1_Other,DQB1,53,0.001908,0.101122,0.000357,0.001831,0.002054,0.0,0.0,0.001908,0.101122,5.3445,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB101,DRB1,53,0.2341,12.407274,0.204379,0.16131,0.285552,0.3585,1.434,0.2341,12.407274,1.1454,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB103,DRB1,53,0.006675,0.353795,0.005139,0.004678,0.007725,0.0,0.0,0.006675,0.353795,1.2989,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB104,DRB1,53,0.026336,1.395793,0.043859,0.006788,0.032324,0.0,0.1321,0.026336,1.395793,0.6005,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB107,DRB1,53,0.031475,1.668168,0.03159,0.019416,0.037927,0.0,0.0377,0.031475,1.668168,0.9964,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB108,DRB1,53,0.007509,0.397969,0.003242,0.006368,0.008477,0.0,0.0,0.007509,0.397969,2.3162,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB111,DRB1,53,0.003332,0.176613,0.00136,0.00299,0.00378,0.0,0.0,0.003332,0.176613,2.45,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB112,DRB1,53,0.012682,0.672143,0.01278,0.007349,0.015236,0.0,0.0,0.012682,0.672143,0.9923,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB113,DRB1,53,0.002455,0.130114,0.000793,0.002197,0.00271,0.0,0.0,0.002455,0.130114,3.0958,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB114,DRB1,53,0.003396,0.179986,0.001223,0.003102,0.003767,0.0,0.0,0.003396,0.179986,2.7768,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB115,DRB1,53,0.009785,0.518583,0.005383,0.007993,0.011144,0.0,0.0,0.009785,0.518583,1.8178,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB116,DRB1,53,0.012422,0.658392,0.005227,0.010377,0.013371,0.0,0.0,0.012422,0.658392,2.3765,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB1_Other,DRB1,53,0.069595,3.688532,0.051649,0.05104,0.084579,0.0,0.4528,0.069595,3.688532,1.3475,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB3_Other,DRB3,53,0.004488,0.237843,0.003278,0.003147,0.00533,0.0,0.0,0.004488,0.237843,1.3691,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB4_Other,DRB4,53,0.014574,0.77241,0.003112,0.013857,0.015789,0.0,0.0,0.014574,0.77241,4.6832,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DRB5_Other,DRB5,53,0.011312,0.599518,0.006937,0.008957,0.01341,0.0,0.0,0.011312,0.599518,1.6307,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DQB1,DPB1_Other,DPB1,53,0.007284,0.386028,0.001779,0.006732,0.00782,0.0,0.0,0.007284,0.386028,4.0944,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DQB102,DQB1,99,0.004496,0.44513,0.001574,0.003874,0.004889,0.0,0.0,0.004496,0.44513,2.8564,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DQB103,DQB1,99,0.004066,0.402501,0.001824,0.003384,0.004659,0.0,0.0,0.004066,0.402501,2.2292,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DQB104,DQB1,99,0.008277,0.81945,0.005361,0.005999,0.009433,0.0,0.0,0.008277,0.81945,1.5439,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DQB105,DQB1,99,0.00477,0.472265,0.000842,0.004497,0.005065,0.0,0.0,0.00477,0.472265,5.6651,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DQB106,DQB1,99,0.004107,0.406584,0.002676,0.002943,0.004584,0.0,0.0101,0.004107,0.406584,1.5348,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DQB1_Other,DQB1,99,0.001561,0.154558,0.000392,0.001456,0.001681,0.0,0.0,0.001561,0.154558,3.9821,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB101,DRB1,99,0.200689,19.868168,0.064999,0.176867,0.222094,0.2727,1.2222,0.200689,19.868168,3.0876,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB103,DRB1,99,0.015166,1.501442,0.01287,0.010993,0.018112,0.0,0.0202,0.015166,1.501442,1.1784,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB104,DRB1,99,0.157434,15.586015,0.130409,0.103423,0.188554,0.2525,0.8485,0.157434,15.586015,1.2072,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB107,DRB1,99,0.053813,5.327441,0.036632,0.042968,0.063065,0.0,0.1515,0.053813,5.327441,1.469,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB108,DRB1,99,0.005876,0.581698,0.003261,0.004678,0.006634,0.0,0.0,0.005876,0.581698,1.8019,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB111,DRB1,99,0.010005,0.990518,0.005856,0.007672,0.011696,0.0,0.0,0.010005,0.990518,1.7085,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB112,DRB1,99,0.026155,2.589377,0.018846,0.019386,0.030955,0.0,0.0404,0.026155,2.589377,1.3878,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB113,DRB1,99,0.055658,5.510136,0.050202,0.036771,0.067305,0.0303,0.303,0.055658,5.510136,1.1087,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB114,DRB1,99,0.015172,1.502059,0.012692,0.010113,0.018139,0.0,0.0303,0.015172,1.502059,1.1954,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB115,DRB1,99,0.046131,4.566943,0.025006,0.038687,0.053947,0.0606,0.2626,0.046131,4.566943,1.8448,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB116,DRB1,99,0.013718,1.358079,0.003306,0.013013,0.015003,0.0,0.0,0.013718,1.358079,4.1494,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB1_Other,DRB1,99,0.174311,17.256824,0.061587,0.160937,0.192639,0.2626,1.2222,0.174311,17.256824,2.8303,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB3_Other,DRB3,99,0.101682,10.066549,0.09599,0.072959,0.12457,0.1111,0.6263,0.101682,10.066549,1.0593,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB4_Other,DRB4,99,0.043708,4.327098,0.012232,0.040087,0.047395,0.0,0.101,0.043708,4.327098,3.5733,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DRB5_Other,DRB5,99,0.045391,4.493757,0.028807,0.033757,0.050733,0.0,0.1414,0.045391,4.493757,1.5757,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
class2,SLA-DRB1,DPB1_Other,DPB1,99,0.007812,0.77341,0.002961,0.006938,0.008624,0.0101,0.0202,0.007812,0.77341,2.6383,The submitted Figure 2 drew an edge when ANY single prediction exceeded p>0.1 (diamond.ipynb). No threshold is applied here; every SLA-locus x HLA-subgroup pair is present with its raw metrics so the renderer can choose.
